X,Y,OBJECTID,OrganizationId,ESDCode,ESDNum,ESDName,LEACode,LEAName,ShortName,PhysicalAddress,MailingAddress,AdministratorName,AdministratorEmail,Phone,Website,County,Counties,CongressionalDistricts,LegislativeDistricts,Type,TransportationRegion
1044287.60613122,1190774.75077477,5025,100234,29801,189,Northwest Educational Service District 189,28010,Shaw Island School District,Shaw Island,"44 HOFFMAN COVE RD, SHAW ISLAND, Washington, 98286-0426","PO BOX 426, SHAW ISLAND, Washington, 98286-0426",Jennifer  Swanson,jswanson@shaw.k12.wa.us,(360)468-2570,https://www.shawislandschool.org/,San Juan,San Juan,2,40,Public School District,3
994146.996513137,694276.702473497,5026,100235,34801,113,Capital Region ESD 113,23309,Shelton School District,Shelton,"700 S 1ST ST, SHELTON, Washington, 98584-3602","700 S 1ST ST, SHELTON, Washington, 98584-3602",Alex  Apostle,aapostle@sheltonschools.org,(360)426-8231,https://www.sheltonschools.org/,Mason,Mason,"6, 10",35,Public School District,1
1190547.88433712,891935.451598265,5027,100236,17801,121,Puget Sound Educational Service District 121,17412,Shoreline School District,Shoreline,"18560 1ST AVE NE, SHORELINE, Washington, 98155-2118","18560 1ST AVE NE, SHORELINE, Washington, 98155-2118",Rebecca Lee Miner,rebecca.miner@shorelineschools.org,(206)393-4203,https://www.shorelineschools.org,King,King,7,"32, 46",Public School District,2
1243903.63719005,107506.858151754,5028,100237,06801,112,Educational Service District 112,30002,Skamania School District,Skamania,"122 BUTLER LOOP RD, SKAMANIA, Washington, 98648-6021","122 BUTLER LOOP RD, SKAMANIA, Washington, 98648-6021",Ralph H. Pruitt,rpruitt@skamania.k12.wa.us,(509)427-8239,https://skamaniaschooldistrict.org/,Skamania,Skamania,3,14,Public School District,1
1428066.99293628,867680.27794978,5029,100238,17801,121,Puget Sound Educational Service District 121,17404,Skykomish School District,Skykomish,"105 6TH ST N, SKYKOMISH, Washington, 98288-0325","PO BOX 325, SKYKOMISH, Washington, 98288-0325",Thomas L Jay,tjay@skykomish.wednet.edu,(360)677-2623,https://www.skykomishschool.com/,King,King,1,39,Public School District,2
1248472.79518072,951737.100021321,5030,100239,29801,189,Northwest Educational Service District 189,31201,Snohomish School District,Snohomish,"1601 AVENUE D, SNOHOMISH, Washington, 98290-1799","1601 AVENUE D, SNOHOMISH, Washington, 98290-1799",Kent  Kultgen,Kent.Kultgen@sno.wednet.edu,(360)563-7280,https://www.sno.wednet.edu/,Snohomish,Snohomish,"1, 2","1, 39, 44",Public School District,3
1312215.101444,803362.396929006,5031,100240,17801,121,Puget Sound Educational Service District 121,17410,Snoqualmie Valley School District,Snoqualmie Valley,"8001 SILVA AVE SE, SNOQUALMIE, Washington, 98065-0400","PO BOX 400, SNOQUALMIE, Washington, 98065-0400",Robert W Manahan,manahanr@svsd410.org,(425)831-8000,https://www.svsd410.org/,King,King,"1, 8",5,Public School District,2
1888594.28695793,749574.418895004,5032,100241,04801,171,North Central Educational Service District 171,13156,Soap Lake School District,Soap Lake,"410 GINKGO ST S, SOAP LAKE, Washington, 98851-0158","410 GINKGO ST S, SOAP LAKE, Washington, 98851-0158",Sunshine  Pray,spray@slschools.org,(509)246-1822,https://www.slschools.org,Grant,Grant,4,12,Public School District,4
814062.87042482,501923.211301079,5033,100242,34801,113,Capital Region ESD 113,25118,South Bend School District,South Bend,"405 E 1ST, SOUTH BEND, Washington, 98586-0437","PO BOX 437, SOUTH BEND, Washington, 98586-0437",Jon  Tienhaara,jtienhaa@southbendschools.org,(360)875-6041,https://www.southbend.wednet.edu/,Pacific,Pacific,3,19,Public School District,1
1201700.67182161,785703.617819985,5034,100243,17801,121,Puget Sound Educational Service District 121,17406,Tukwila School District,Tukwila,"4640 S 144TH ST, TUKWILA, Washington, 98168-4134","4640 S 144TH ST, TUKWILA, Washington, 98168-4134",Lester  Herndon,herndonf@tukwila.wednet.edu,(206)901-8000,https://www.tukwilaschools.org/,King,King,9,"11, 33",Public School District,2
1115068.28611702,805868.443682507,5035,100244,18801,114,Olympic Educational Service District 114,18402,South Kitsap School District,South Kitsap,"2689 HOOVER AVE SE, PORT ORCHARD, Washington, 98366-3013","2689 HOOVER AVE SE, PORT ORCHARD, Washington, 98366-3013",Tim  Winter,winter@skschools.org,(360)874-7000,https://www.skschools.org,Kitsap,Kitsap,6,"26, 35",Public School District,2
1172334.63132096,981328.816541187,5036,100245,29801,189,Northwest Educational Service District 189,15206,South Whidbey School District,South Whidbey,"5520 Maxwelton Road, Langley, Washington, 98260","5520 Maxwelton Road, Langley, Washington, 98260",Josephine  Moccia,jmoccia@sw.wednet.edu,(360)221-6808 Ext.2221,https://www.sw.wednet.edu,Island,Island,2,10,Public School District,3
1005147.04637469,690532.970183099,5037,100246,34801,113,Capital Region ESD 113,23042,Southside School District,Southside,"161 SE COLLIER RD, SHELTON, Washington, 98584-8367","161 SE COLLIER RD, SHELTON, Washington, 98584-8367",Doris C Bolender,DBolender@southsideschool.org,(360)426-8437,https://southsideschool.org/,Mason,Mason,10,35,Public School District,1
2400417.62600499,863113.001679727,5038,100247,32801,101,Educational Service District 101,32081,Spokane School District,Spokane,"200 N BERNARD ST, SPOKANE, Washington, 99201-0282","200 N BERNARD ST, SPOKANE, Washington, 99201-0282",Adam  Swinyard,AdamSw@SpokaneSchools.org,(509)354-7364,https://www.spokaneschools.org,Spokane,Spokane,5,"3, 4, 6",Public School District,5
2265528.94176709,725887.104270885,5039,100248,32801,101,Educational Service District 101,22008,Sprague School District,Sprague,"S 512 F STREET, SPRAGUE, Washington, 99032-0305","PO BOX 305, SPRAGUE, Washington, 99032-0305",William  Ressel,bressel@sprague.wednet.edu,(509)257-2511,https://www.spraguelamont.org,Lincoln,"Adams, Lincoln","4, 5",13,Public School District,5
2366230.57816584,653322.38593336,5040,100249,32801,101,Educational Service District 101,38322,St. John School District,St. John,"301 W NOB HL, SAINT JOHN, Washington, 99171-0058","301 W NOB HL, SAINT JOHN, Washington, 99171-0058",  ,,,http://www.sje.wednet.edu,Whitman,"Spokane, Whitman",5,9,Public School District,5
1190569.43670256,1065726.3593643,5041,100250,29801,189,Northwest Educational Service District 189,31401,Stanwood-Camano School District,Stanwood-Camano,"26920 Pioneer Highway, Stanwood, Washington, 98292-9548","26920 Pioneer Highway, Stanwood, Washington, 98292-9548",Jean  Shumate,jshumate@stanwood.wednet.edu,(360)629-1200,https://www.stanwood.wednet.edu/,Snohomish,"Island, Snohomish",2,10,Public School District,3
2089690.94854469,409391.839063315,5042,100251,11801,123,Educational Service District 123,11054,Star School District No. 054,Star No. 054,"24180 PASCO KAHLOTUS RD, PASCO, Washington, 99301-9738","P. O. Box 404, Mesa, Washington, 99343",Gregg  Taylor,gtaylor@starsd.org,(509)547-2704,https://www.starsd.org/,Franklin,Franklin,4,9,Public School District,4
2239081.85591695,440974.268755094,5043,100252,11801,123,Educational Service District 123,07035,Starbuck School District,Starbuck,"717 TUCANNON ST, STARBUCK, Washington, 99359-0188","PO BOX 188, STARBUCK, Washington, 99359-0188",Kevin  Graffis,kgraffis@starbuck.k12.wa.us,(509)399-2381,https://www.facebook.com/starbuckschool/,Columbia,Columbia,5,16,Public School District,4
1587956.03152095,1099022.39152762,5044,100253,04801,171,North Central Educational Service District 171,04069,Stehekin School District,Stehekin,"430 Olds Station Rd, Wenatchee, Washington, 98801","PO BOX 37, STEHEKIN, Washington, 98852-0037",Michelle  Price,michellep@ncesd.org,(509)665-2628,https://www.stehekinschool.org,Chelan,Chelan,8,12,Public School District,4
1118515.90872194,676338.219466663,5045,100254,17801,121,Puget Sound Educational Service District 121,27001,Steilacoom Hist. School District,Steilacoom Hist.,"511 CHAMBERS ST, STEILACOOM, Washington, 98388-3311","511 CHAMBERS ST, STEILACOOM, Washington, 98388-3311",Kathi  Weight,kweight@steilacoom.k12.wa.us,(253)983-2200,https://www.steilacoom.k12.wa.us/,Pierce,Pierce,10,28,Public School District,2
2425805.20147446,625329.18177489,5046,100255,32801,101,Educational Service District 101,38304,Steptoe School District,Steptoe,"12 TENNESSEE ST, STEPTOE, Washington, 99174-3138","PO BOX 138, Steptoe, Washington, 99174-3138",Eric D Patton,ericp@steptoe.k12.wa.us,(509)397-3119,http://steptoe.org/,Whitman,Whitman,5,9,Public School District,5
1286209.50285083,136592.212099685,5047,100256,06801,112,Educational Service District 112,30303,Stevenson-Carson School District,Stevenson-Carson,"350 NW BULLDOG DR, STEVENSON, Washington, 98648","PO BOX 850, STEVENSON, Washington, 98648-0850",Ingrid  Colvard,colvardi@scsd303.org,(509)427-5674,http://www.scsd303.org/,Skamania,Skamania,3,14,Public School District,1
1317566.34246668,926494.209849384,5048,100257,29801,189,Northwest Educational Service District 189,31311,Sultan School District,Sultan,"514 4TH ST, SULTAN, Washington, 98294-0399","514 4th Street, SULTAN, Washington, 98294-9474",Dan  Chaplik,dan.chaplik@sultan.k12.wa.us,(360)793-9800,https://www.sultanschools.org,Snohomish,Snohomish,1,39,Public School District,3
2254659.39967788,1094351.61645839,5049,100258,32801,101,Educational Service District 101,33202,Summit Valley School District,Summit Valley,"2360 ADDY GIFFORD RD, ADDY, Washington, 99101-9703","2360 ADDY GIFFORD RD, ADDY, Washington, 99101-9703",Kristina  Allen,kallen@svalley.k12.wa.us,(509)935-6362,http://www.svalley.k12.wa.us,Stevens,Stevens,5,7,Public School District,5
1208477.75271483,687274.907368762,5050,100259,17801,121,Puget Sound Educational Service District 121,27320,Sumner School District,Sumner,"1202 WOOD AVE, SUMNER, Washington, 98390-1933","1202 WOOD AVE, SUMNER, Washington, 98390-1933",Laurie  Dent,laurie_Dent@sumnersd.org,(253)891-6080,https://www.sumnersd.org,Pierce,Pierce,"8, 10",31,Public School District,2
1763634.07030214,359236.079419676,5051,100260,39801,105,Educational Service District 105,39201,Sunnyside School District,Sunnyside,"1110 S 6th St, SUNNYSIDE, Washington, 98944-2197","1110 S 6th St, Sunnyside, Washington, 98944-2197",Jon Kevin McKay,kevin.mckay@sunnysideschools.org,(509)837-5851,https://www.sunnysideschools.org/,Yakima,Yakima,4,15,Public School District,4
1157267.58501514,707200.391906985,5052,100261,17801,121,Puget Sound Educational Service District 121,27010,Tacoma School District,Tacoma,"601 S 8TH , TACOMA, Washington, 98401-1357","PO BOX 1357, TACOMA, Washington, 98401-1357",Carla  Santorno,Csantor@tacoma.k12.wa.us,(253)571-1010,https://www.tacomaschools.org/,Pierce,Pierce,"6, 9, 10","27, 28, 29",Public School District,2
701639.932662872,755824.018658603,5053,100262,34801,113,Capital Region ESD 113,14077,Taholah School District,Taholah,"600 CHITWHIN DR, TAHOLAH, Washington, 98587-0249","PO BOX 249, TAHOLAH, Washington, 98587-0249",Kathleen  Werner,kwerner@taholah.org,(360)276-4780,https://www.taholah.org,Grays Harbor,Grays Harbor,6,24,Public School District,1
1263216.38910261,746761.669356667,5054,100263,17801,121,Puget Sound Educational Service District 121,17409,Tahoma School District,Tahoma,"25720 MAPLE VALLEY BLK DIAM RD, MAPLE VALLEY, Washington, 98038-8313","25720 MAPLE VALLEY BLK DIAM RD, MAPLE VALLEY, Washington, 98038-8313",  ,,,https://www.tahomasd.us/,King,King,8,5,Public School District,2
2493156.78610333,708001.764027239,5055,100264,32801,101,Educational Service District 101,38265,Tekoa School District,Tekoa,"135 N COLLEGE AVE, TEKOA, Washington, 99033-0869","PO BOX 869, TEKOA, Washington, 99033-0869",Mark  Heid,mheid@tekoasd.org,(509)284-3281,http://www.tekoasd.org/,Whitman,"Spokane, Whitman",5,9,Public School District,5
1053484.06013434,565913.666234419,5056,100265,34801,113,Capital Region ESD 113,34402,Tenino School District,Tenino,"301 OLD HWY 99 N, TENINO, Washington, 98589-4024","PO BOX 4024, TENINO, Washington, 98589-4024",Joseph  Belmonte,belmontej@tenino.k12.wa.us,(360)264-3400,https://www.teninosd.org/,Thurston,Thurston,"3, 10",20,Public School District,1
1596627.06511495,633264.035395739,5057,100266,39801,105,Educational Service District 105,19400,Thorp School District,Thorp,"10831 N THORP HWY, THORP, Washington, 98946-0150","PO BOX 150, THORP, Washington, 98946-0150",Andrew  Perkins,perkinsa@THORPSCHOOLS.ORG,(509)964-2107,https://www.thorpschools.org/,Kittitas,Kittitas,8,13,Public School District,4
1048907.5658323,411875.473285344,5058,100267,34801,113,Capital Region ESD 113,21237,Toledo School District,Toledo,"116 RAMSEY WAY, TOLEDO, Washington, 98591-0469","PO BOX 469, TOLEDO, Washington, 98591-0469",Chris  Rust,crust@toledoschools.us,(360)864-6325,http://www.toledoschools.us/,Lewis,Lewis,3,20,Public School District,1
1898269.51951371,1230227.60765778,5059,100268,04801,171,North Central Educational Service District 171,24404,Tonasket School District,Tonasket,"35 DO E HIGHWAY 20, TONASKET, Washington, 98855-9601","35 DO HIGHWAY 20 EAST, TONASKET, Washington, 98855-9601",Steven  McCullough,smccullough@tonasket.wednet.edu,(509)486-2126,http://www.tonasket.wednet.edu,Okanogan,Okanogan,4,7,Public School District,4
1687052.60661811,379457.302885308,5060,100269,39801,105,Educational Service District 105,39202,Toppenish School District,Toppenish,"306 BOLIN DR, TOPPENISH, Washington, 98948-1644","306 BOLIN DR, TOPPENISH, Washington, 98948-1644",John M. Cerna,jcerna@toppenish.wednet.edu,(509)865-8155,https://www.toppenish.wednet.edu/,Yakima,Yakima,4,"15, 17",Public School District,4
2104597.17654057,264215.226858374,5061,100270,11801,123,Educational Service District 123,36300,Touchet School District,Touchet,"90 CHAMPION ST, TOUCHET, Washington, 99360-9533","P.O. Box 135, TOUCHET, Washington, 99360-9533",  ,,,https://www.touchet.k12.wa.us,Walla Walla,Walla Walla,"4, 5",16,Public School District,4
1074507.38374561,369020.868090963,5062,100271,06801,112,Educational Service District 112,08130,Toutle Lake School District,Toutle Lake,"5050 SPIRIT LAKE HWY, TOUTLE, Washington, 98649-9701","5050 SPIRIT LAKE HWY, TOUTLE, Washington, 98649-9701",Bob  Garrett,bgarrett@toutlesd.org,(360)274-6182,https://www.toutlesd.org/,Cowlitz,Cowlitz,3,20,Public School District,1
1382231.3470948,240818.485978661,5063,100272,06801,112,Educational Service District 112,20400,Trout Lake School District,Trout Lake,"2310 HIGHWAY 141, TROUT LAKE, Washington, 98650-9735","PO Box 488, TROUT LAKE, Washington, 98650-9735",Crystal   Lanz,c.lanz@tlschool.net,(509)395-2571,https://www.troutlake.k12.wa.us,Klickitat,Klickitat,3,14,Public School District,1
1038716.78429779,619455.536820067,5064,100273,34801,113,Capital Region ESD 113,34033,Tumwater School District,Tumwater,"621 LINWOOD AVE SW, TUMWATER, Washington, 98512-8499","621 LINWOOD AVE SW, TUMWATER, Washington, 98512-8499",Sean  Dotson,sean.dotson@tumwater.k12.wa.us,(360)709-7000,https://www.tumwater.k12.wa.us,Thurston,Thurston,10,"20, 22, 35",Public School District,1
1645585.83244904,445878.696281969,5065,100274,39801,105,Educational Service District 105,39002,Union Gap School District,Union Gap,"3201 4th Street, UNION GAP, Washington, 98903-1894","3201 4th Street, UNION GAP, Washington, 98903-1894",Lisa  Gredvig,lgredvig@uniongap.org,(509)248-3966,https://www.uniongapschool.org,Yakima,Yakima,4,15,Public School District,4
1130686.82862278,696083.985934478,5066,100275,17801,121,Puget Sound Educational Service District 121,27083,University Place School District,University Place,"3717 GRANDVIEW DR W, UNIVERSITY PLACE, Washington, 98466-2138","3717 GRANDVIEW DR W, UNIVERSITY PLACE, Washington, 98466-2138",Jeff  Chamberlin,jchamberlin@upsd83.org,(253)566-5600,https://www.upsd83.org,Pierce,Pierce,10,28,Public School District,2
2318628.07128184,1046735.91535325,5067,100277,32801,101,Educational Service District 101,33070,Valley School District,Valley,"3030 Huffman Road, Valley, Washington, 99181","3030 Huffman Road, Valley, Washington, 99181",Ben  Ferney,ben.ferney@valleysd.org,(509)937-2791,https://www.valleysd.org/,Stevens,Stevens,5,7,Public School District,5
1096489.26508155,120053.442106898,5068,100278,06801,112,Educational Service District 112,06037,Vancouver School District,Vancouver,"2901 FALK RD, VANCOUVER, Washington, 98661-5683","PO BOX 8937, VANCOUVER, Washington, 98661-5683",Steven T Webb,steven.webb@vansd.org,(360)313-1200,https://vansd.org/,Clark,Clark,3,"17, 18, 49",Public School District,1
1156983.75292407,769749.219295786,5069,100279,17801,121,Puget Sound Educational Service District 121,17402,Vashon Island School District,Vashon Island,"9309 SW Cemetery Rd, VASHON, Washington, 98070-3105","P O Box 547, VASHON, Washington, 98070-0547",Slade  McSheehy,smcsheehy@vashonsd.org,(206)463-8535,https://www.vashonsd.org/,King,King,7,34,Public School District,2
911933.68710954,329405.826382647,5070,100280,06801,112,Educational Service District 112,35200,Wahkiakum School District,Wahkiakum,"500 S. Third St, Cathlamet, Washington, 98612","PO BOX 398, CATHLAMET, Washington, 98612-0398",Brent  Freeman,bfreeman@wahksd.k12.wa.us,(360)795-3971,https://wahksd.k12.wa.us,Wahkiakum,Wahkiakum,3,19,Public School District,1
1791725.90919394,513742.180830306,5071,100281,39801,105,Educational Service District 105,13073,Wahluke School District,Wahluke,"411 E SADDLE MT DRIVE, MATTAWA, Washington, 99349-0952","PO BOX 907, MATTAWA, Washington, 99349-0952",Andrew   Harlow,anharlow@wahluke.net,(509)932-4565,https://www.wsd73.wednet.edu/,Grant,"Grant, Yakima",4,13,Public School District,4
2233656.93829762,349231.423597314,5072,100282,11801,123,Educational Service District 123,36401,Waitsburg School District,Waitsburg,"184 Academy Street, WAITSBURG, Washington, 99361-0217","PO BOX 217, WAITSBURG, Washington, 99361-0217",Mark  Pickel,mpickel@waitsburgsd.org,(509)337-6301,https://www.waitsburgsd.org,Walla Walla,"Columbia, Walla Walla",5,16,Public School District,4
2191276.59998939,274433.447735483,5073,100283,11801,123,Educational Service District 123,36140,Walla Walla Public Schools,Walla Walla,"364 S PARK ST, WALLA WALLA, Washington, 99362-3249","364 S PARK ST, WALLA WALLA, Washington, 99362-3249",WADE  SMITH,wsmith@wwps.org,(509)526-6715,https://www.wwps.org,Walla Walla,Walla Walla,5,16,Public School District,4
1660111.24333778,405821.0747308,5074,100284,39801,105,Educational Service District 105,39207,Wapato School District,Wapato,"212 W 3RD ST, WAPATO, Washington, 98951-1308","212 W 3RD ST P O BOX 38, WAPATO, Washington, 98951-1308",EZEQUIEL (Kelly)  Garza,kellyg@wapatosd.org,(509)877-4181,https://www.wapatosd.org,Yakima,Yakima,4,"14, 15",Public School District,4
2004419.8485172,596863.452280701,5075,100285,04801,171,North Central Educational Service District 171,13146,Warden School District,Warden,"101 W BECK WAY, WARDEN, Washington, 98857-9401","101 W BECK WAY, WARDEN, Washington, 98857-9401",David   LaBounty,dlabounty@warden.wednet.edu,(509)349-2366,https://www.warden.wednet.edu,Grant,"Adams, Grant",4,13,Public School District,4
1175144.48399436,93684.6459095894,5076,100286,06801,112,Educational Service District 112,06112,Washougal School District,Washougal,"4855 Evergreen Way, WASHOUGAL, Washington, 98671-9176","4855 Evergreen Way, WASHOUGAL, Washington, 98671-9176",Mary  Templeton,mary.templeton@washougalsd.org,(360)954-3005,http://www.washougal.k12.wa.us,Clark,"Clark, Skamania",3,"14, 18",Public School District,1
2189307.19791376,525156.929162183,5077,100287,32801,101,Educational Service District 101,01109,Washtucna School District,Washtucna,"730 East Booth Avenue, WASHTUCNA, Washington, 99371-0688","730 East Booth Avenue, WASHTUCNA, Washington, 99371-0688",Todd  Spear,tspear@tucna.wednet.edu,(509)646-3237,https://www.tucna.wednet.edu,Adams,"Adams, Franklin, Whitman",4,9,Public School District,5
1746546.23779611,843491.606553136,5078,100288,04801,171,North Central Educational Service District 171,09209,Waterville School District,Waterville,"200 E BIRCH, WATERVILLE, Washington, 98858-0490","PO BOX 490, WATERVILLE, Washington, 98858-0490",Tabatha  Mires,tmires@waterville.wednet.edu,(509)888-5591,https://www.watervilleschool.org/,Douglas,Douglas,4,12,Public School District,4
2256772.9135155,942175.834052215,5079,100289,32801,101,Educational Service District 101,33049,Wellpinit School District,Wellpinit,"6231 Old School Road, WELLPINIT, Washington, 99040-9700","PO BOX 390, WELLPINIT, Washington, 99040-9700",John  Adkins,jadkins@wellpinit.org,(509)258-4535,https://www.wellpinit.org/,Stevens,Stevens,5,"7, 14",Public School District,5
1683450.27288112,763832.293231632,5080,100290,04801,171,North Central Educational Service District 171,04246,Wenatchee School District,Wenatchee,"235 SUNSET AVE, WENATCHEE, Washington, 98801-1999","PO BOX 1767, WENATCHEE, Washington, 98801-1999",Paul  Gordon,gordon.paul@wenatcheeschools.org,(509)663-8161,https://www.wenatcheeschools.org/,Chelan,Chelan,8,12,Public School District,4
2432610.68612918,872908.81689268,5081,100291,32801,101,Educational Service District 101,32363,West Valley School District (Spokane),West Valley (Spokane),"2805 N ARGONNE RD, SPOKANE, Washington, 99212-2245","PO BOX 11739, SPOKANE, Washington, 99212-2245",Kyle  Rydell,kyle.rydell@wvsd.org,(509)924-2150,https://www.wvsd.org,Spokane,Spokane,5,4,Public School District,5
1608377.40101721,452475.330005087,5082,100292,39801,105,Educational Service District 105,39208,West Valley School District (Yakima),West Valley (Yakima),"8902 ZIER RD, YAKIMA, Washington, 98908-9240","8902 ZIER RD, YAKIMA, Washington, 98908-9240",MICHAEL LEE BROPHY,brophym@wvsd208.org,(509)972-6005,https://www.wvsd208.org/,Yakima,Yakima,4,14,Public School District,4
1280763.34508434,442372.687561737,5083,100293,34801,113,Capital Region ESD 113,21303,White Pass School District,White Pass,"516 Silverbrook, Randle, Washington, 98377","PO BOX 188, RANDLE, Washington, 98377-9208",Paul  Farris,pfarris@whitepass.k12.wa.us,(360)497-3791,https://www.whitepass.k12.wa.us,Lewis,Lewis,3,20,Public School District,1
1260943.40120567,671733.052543309,5084,100294,17801,121,Puget Sound Educational Service District 121,27416,White River School District,White River,"240 N A ST, BUCKLEY, Washington, 98321-2050","PO BOX 2050, BUCKLEY, Washington, 98321-2050",Janel  Keating,jkeating@whiteriver.wednet.edu,(360)829-3814,https://www.whiteriver.wednet.edu,Pierce,Pierce,8,31,Public School District,2
1387838.79775834,146099.632660092,5085,100295,06801,112,Educational Service District 112,20405,White Salmon Valley School District,White Salmon Valley,"171 NW WASHINGTON, WHITE SALMON, Washington, 98672-0157","PO BOX 157, WHITE SALMON, Washington, 98672-0157",Jerry A Lewis,jerry.lewis@whitesalmonschools.org,(509)493-1500,https://www.wsvsd.org/,Klickitat,"Klickitat, Skamania",3,14,Public School District,1
2082071.2892999,887684.445512631,5086,100296,32801,101,Educational Service District 101,22200,Wilbur School District,Wilbur,"202 POPE ST, WILBUR, Washington, 99185-1090","PO BOX 1090, WILBUR, Washington, 99185-1090",Charles R Wyborney,cwyborney@wcsd.wednet.edu,(509)647-2221,https://www.wcsd.wednet.edu/,Lincoln,Lincoln,5,13,Public School District,5
848867.525150022,486650.11886583,5087,100297,34801,113,Capital Region ESD 113,25160,Willapa Valley School District,Willapa Valley,"22 VIKING WAY, MENLO, Washington, 98561-9998","PO BOX 128, MENLO, Washington, 98561-9998",Nancy  Morris,nancym@willapavalley.org,(360)942-5855,https://www.willapavalley.org/,Pacific,Pacific,3,19,Public School District,1
1981737.14168658,765937.809226409,5088,100298,04801,171,North Central Educational Service District 171,13167,Wilson Creek School District,Wilson Creek,"400 NAVAR ST, WILSON CREEK, Washington, 98860-0046","PO BOX 46, WILSON CREEK, Washington, 98860-0046",Laura M Christian,lchristian@wilsoncreek.org,(509)345-2541,http://www.wilsoncreek.org,Grant,"Grant, Lincoln","4, 5",13,Public School District,4
1025780.22176873,432480.036068299,5089,100299,34801,113,Capital Region ESD 113,21232,Winlock School District,Winlock,"401 NW 1ST STREET, WINLOCK, Washington, 98596-9417","PO BOX 128, WINLOCK, Washington, 98596-9417",GARRY  CAMERON,gcameron@winlock.wednet.edu,(360)785-3582,https://www.winlockschools.org/,Lewis,Lewis,3,20,Public School District,1
826248.942675644,667578.31304881,5090,100300,34801,113,Capital Region ESD 113,14117,Wishkah Valley School District,Wishkah Valley,"4640 Wishkah Road, Aberdeen, Washington, 98520-9626","4640 Wishkah Road, Aberdeen, Washington, 98520-9626",Donald  Hay,dhay@wishkah.org,(360)532-3128,https://www.wishkah.org/,Grays Harbor,Grays Harbor,6,24,Public School District,1
1522564.99371465,119845.738189133,5091,100301,06801,112,Educational Service District 112,20094,Wishram School District,Wishram,"135 BUNN, WISHRAM, Washington, 98673-0008","PO BOX 8, WISHRAM, Washington, 98673-0008",Mike  Roberts,mike.roberts@wishramschool.org,(509)748-2551,https://www.wishramschool.org/,Klickitat,Klickitat,3,14,Public School District,1
1067694.49282906,216184.303178248,5092,100302,06801,112,Educational Service District 112,08404,Woodland School District,Woodland,"800 3RD ST, WOODLAND, Washington, 98674-8467","800 3RD ST, WOODLAND, Washington, 98674-8467",Michael Z. Green,greenm@woodlandschools.org,(360)841-2705,https://www.woodlandschools.org/,Cowlitz,"Clark, Cowlitz",3,20,Public School District,1
1636545.73285094,462718.607997674,5093,100303,39801,105,Educational Service District 105,39007,Yakima School District,Yakima,"104 N 4TH AVE, YAKIMA, Washington, 98902-2636","104 N 4TH AVE, YAKIMA, Washington, 98902-2636",Trevor  Greene,greene.trevor@yakimaschools.org,(509)573-7001,https://www.ysd7.org/,Yakima,Yakima,4,"14, 15",Public School District,4
1114461.94803662,593799.855734709,5094,100304,34801,113,Capital Region ESD 113,34002,Yelm School District,Yelm,"107 1st N., YELM, Washington, 98597-0476","PO BOX 476, YELM, Washington, 98597-0476",BRIAN  WHARTON,BRIAN_WHARTON@YCS.WEDNET.EDU,(360)458-1900,https://www.ycs.wednet.edu/,Thurston,"Pierce, Thurston","3, 8, 10",2,Public School District,1
1699671.35592873,391651.780503617,5095,100305,39801,105,Educational Service District 105,39205,Zillah School District,Zillah,"213 4TH AVE, ZILLAH, Washington, 98953-9533","213 4TH AVE, ZILLAH, Washington, 98953-9533",Doug  Burge,doug.burge@zillahschools.org,(509)829-5911,https://www.zillahschools.org/,Yakima,Yakima,4,15,Public School District,4
625875.631003442,965797.975712774,5096,105979,OSPI,,Office of Superintendent of Public Instruction,05903,Quileute Tribal School District,Quileute Tribal,"40 Ocean Drive, La Push, Washington, 98350","40 Ocean Drive, La Push, Washington, 98350",Mark  Decker,mark.decker@quileutetribalschool.org,(360)374-5609,https://quileutetribalschool.org/,Clallam,Clallam,,24,Tribal Compact,
1191773.41443013,830980.45468959,5097,105808,34950,,Washington State Charter School Commission,17902,Summit Public School: Sierra,Summit: Sierra,"1025 S King Street, Seattle, Washington, 98104","1025 S King Street, Seattle, Washington, 98104",Kate  Gottfredson,kgottfredson@summitps.org,(602)327-9307,https://summitps.org/our-schools/summit-sierra-seattle/,King,King,,37,Charter District,
1233752.63111448,708428.203516147,5098,105771,OSPI,,Office of Superintendent of Public Instruction,17903,Muckleshoot Indian Tribe,Muckleshoot Indian Tribe,"15209 SE 376th St Atten:  Kay Turner, AUBURN, Washington, 98092","15209 SE 376th St Atten:  Kay Turner, AUBURN, Washington, 98092",John  Lombardi,john.lombardi@muckleshoottribalschool.org,(253)931-6709,http://www.muckleshoottribalschool.org/,King,King,,31,Tribal Compact,
1176378.92219274,801909.116023908,5099,106018,34950,,Washington State Charter School Commission,17905,Summit Public School: Atlas,Summit: Atlas,"9601 35th Ave SW, Seattle, Washington, 98104","9601 35th Ave SW, Seattle, Washington, 98104",Kate  Gottfredson,kgottfredson@summitps.org,(602)327-9307,https://summitps.org/our-schools/summit-atlas-west-seattle/,King,King,,34,Charter District,
1191036.47335264,799539.990894746,5100,105732,34950,,Washington State Charter School Commission,17908,Rainier Prep Charter School District,Rainier Prep Charter,"10211 S 12th Ave, Seattle , Washington, 98168","10211 S 12th Ave, Seattle , Washington, 98168",M  O'Sullivan,mosullivan@rainierprep.org,(206)494-5979,https://www.rainierprep.org/,King,King,,33,Charter District,
