"Nces Id","School Level","School District","School Name","School County",Phone,Address,City,State,Zip,"School Type","State Fips","Low Grade","High Grade","Students Ug","Students Prek","Students K","Students 1","Students 2","Students 3","Students 4","Students 5","Students 6","Students 7","Students 8","Students 9","Students 10","Students 11","Students 12","Operational Status",Latitude,Longitude,"State School Id","State District Id","Total Male","Total Female","Total American Indian Alaskan","Total Asian","Total Black","Total Hispanic","Total White","Free Lunch Eligible","Reduce Price Lunch Eligible","Free & Reduced Lunch Total","Student Teacher Ratio","Full Time Equivalent Teachers","Local Education Agency Id","Local School Id","Mailing Address","Mailing City","Mailing State","Mailing Zip","Mailing Zip4",Zip4,"Union Identification Number","Urban Locale Code","Ansi Fips County Number","District Code 113","District Code 112","Bureau Of Indian","Offered Ug","Offered Prek","Offered K","Offered 1","Offered 2","Offered 3","Offered 4","Offered 5","Offered 6","Offered 7","Offered 8","Offered 9","Offered 10","Offered 11","Offered 12","Title 1 Status","Title 1 Eligible","Title 1 School Wide","Magnet School","Charter School","Shared Time School","Count Free Lunch","Count Reduced Lunch","Total Free & Reduced Lunch","Total Pacific","Total 2race","Total Students"
530591000881,Elementary,"Northshore School District","Crystal Springs Elementary","Snohomish County","(425) 408-4300","21615 9 Av SE",Bothell,WA,98021,"Regular school",53,KG,06,,,1,129,124,124,97,102,103,,,,,,,"Currently operational",47.8009,-122.22,17417-3105,17417,319,361,0,145,24,136,296,125,52,177,18.9,36,5305910,00881,"21615 9 Av SE",Bothell,WA,98021,7609,7609,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,125,52,177,4,75,680
530591000888,Elementary,"Northshore School District","Lockwood Elementary","Snohomish County","(425) 408-5800","24118 Lockwood Rd",Bothell,WA,98021,"Regular school",53,PK,06,,1,85,86,82,74,81,74,69,,,,,,,"Currently operational",47.7786,-122.255,17417-3390,17417,270,282,3,87,10,52,349,36,13,49,20.1,27.5,5305910,00888,"24118 Lockwood Rd",Bothell,WA,98021,9419,9419,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,36,13,49,0,51,552
530591000893,Elementary,"Northshore School District","Shelton View Elementary","Snohomish County","(425) 408-5200","23400 5 Av W",Bothell,WA,98021,"Regular school",53,PK,06,,2,43,55,113,95,76,83,82,,,,,,,"Currently operational",47.7857,-122.24,17417-3679,17417,287,262,2,155,9,47,282,52,10,62,21.9,25.1,5305910,00893,"23400 5 Av W",Bothell,WA,98021,8529,8529,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,52,10,62,1,53,549
530591001612,Elementary,"Northshore School District","Kokanee Elementary","Snohomish County","(425) 408-4900","23710 57 Av SE",Woodinville,WA,98072,"Regular school",53,PK,06,,2,2,142,149,104,105,109,109,,,,,,,"Currently operational",47.7817,-122.159,17417-4455,17417,407,315,2,235,11,57,350,55,22,77,17.9,40.4,5305910,01612,"23710 57 Av SE",Woodinville,WA,98072,8625,8625,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,55,22,77,7,60,722
530591002222,Elementary,"Northshore School District","Fernwood Elementary","Snohomish County","(425) 408-4500","3933 Jewell Rd",Bothell,WA,98012,"Regular school",53,PK,06,,2,138,134,120,119,127,122,98,,,,,,,"Currently operational",47.8198,-122.179,17417-4306,17417,445,415,2,309,11,73,397,64,12,76,19.6,43.92,5305910,02222,"3933 Jewell Rd",Bothell,WA,98012,7331,7331,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,,,No,,64,12,76,1,67,860
530591002329,Elementary,"Northshore School District","Frank Love Elementary","Snohomish County","(425) 408-4600","303 224 St SW",Bothell,WA,98021,"Regular school",53,PK,06,,3,326,77,78,53,81,73,70,,,,,,,"Currently operational",47.796,-122.236,17417-4355,17417,366,395,3,110,16,97,460,125,40,165,19.8,38.46,5305910,02329,"303 224 St SW",Bothell,WA,98021,8335,8335,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,125,40,165,1,74,761
530802001322,Elementary,"Snohomish School District","Cathcart Elementary","Snohomish County","(360) 563-7075","8201 188th St SE",Snohomish,WA,98296,"Regular school",53,KG,06,,,23,51,40,71,51,69,85,,,,,,,"Currently operational",47.8272,-122.122,31201-3305,31201,200,190,0,4,7,56,312,70,12,82,19.9,19.6,5308020,01322,"8201 188th St SE",Snohomish,WA,98296,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,,,No,,70,12,82,1,10,390
530802001323,Elementary,"Snohomish School District","Central Elementary","Snohomish County","(360) 563-4600","221 Union Avenue",Snohomish,WA,98290,"Regular school",53,PK,02,,64,60,66,96,0,,,,,,,,,,"Currently operational",47.9141,-122.092,31201-2446,31201,149,137,2,0,1,58,201,111,18,129,17.1,16.7,5308020,01323,"221 Union Avenue",Snohomish,WA,98290,,,0,,53061,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,Yes,,,No,,111,18,129,2,22,286
530802001324,Elementary,"Snohomish School District","Emerson Elementary","Snohomish County","(360) 563-7150","1103 Pine Street",Snohomish,WA,98290,"Regular school",53,03,06,,,,,,71,85,101,89,,,,,,,"Currently operational",47.9252,-122.085,31201-3005,31201,159,187,0,3,0,79,244,143,26,169,17.9,19.3,5308020,01324,"1103 Pine Street",Snohomish,WA,98290,,,0,,53061,,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,143,26,169,1,19,346
530802001325,Elementary,"Snohomish School District","Machias Elementary","Snohomish County","(360) 563-4825","231 14th Avenue SE",Snohomish,WA,98290,"Regular school",53,KG,06,,,66,68,57,72,62,67,77,,,,,,,"Currently operational",47.9934,-122.031,31201-2073,31201,265,204,6,6,0,42,390,112,19,131,20.8,22.5,5308020,01325,"231 14th Avenue SE",Snohomish,WA,98290,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,112,19,131,0,25,469
530802001326,Elementary,"Snohomish School District","Riverview Elementary","Snohomish County","(360) 563-4375","7322 64th Street SE",Snohomish,WA,98290,"Regular school",53,KG,06,,,87,76,75,75,77,77,62,,,,,,,"Currently operational",47.938,-122.133,31201-3561,31201,272,257,0,10,3,75,411,130,19,149,19.7,26.8,5308020,01326,"7322 64th Street SE",Snohomish,WA,98290,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,,,No,,130,19,149,0,30,529
530802002028,Elementary,"Snohomish School District","Seattle Hill Elementary","Snohomish County","(360) 563-4675","12711 51st Avenue SE",Everett,WA,98208,"Regular school",53,KG,06,,,91,86,90,100,73,96,90,,,,,,,"Currently operational",47.8818,-122.162,31201-4184,31201,302,324,2,45,3,68,438,107,25,132,21.5,29.14,5308020,02028,"12711 51st Avenue SE",Everett,WA,98208,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,107,25,132,1,69,626
530802002029,Elementary,"Snohomish School District","Dutch Hill Elementary","Snohomish County","(360) 563-4450","8231 131st Avenue SE",Snohomish,WA,98290,"Regular school",53,KG,06,,,55,78,84,92,77,78,70,,,,,,,"Currently operational",47.9216,-122.054,31201-4241,31201,274,260,2,8,0,33,459,77,16,93,20.2,26.48,5308020,02029,"8231 131st Avenue SE",Snohomish,WA,98290,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,,,No,,77,16,93,2,30,534
530802002354,Elementary,"Snohomish School District","Cascade View Elementary","Snohomish County","(360) 563-7000","2401 Park Avenue",Snohomish,WA,98290,"Regular school",53,KG,06,,,52,44,68,60,68,72,72,,,,,,,"Currently operational",47.9406,-122.087,31201-4366,31201,230,206,2,9,1,43,355,103,10,113,17.4,25,5308020,02354,"2401 Park Avenue",Snohomish,WA,98290,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,103,10,113,2,24,436
530802002432,Elementary,"Snohomish School District","Totem Falls","Snohomish County","(360) 563-4750","14211 Snohomish-cascade Drive",Snohomish,WA,98296,"Regular school",53,PK,06,,27,69,47,52,73,46,70,62,,,,,,,"Currently operational",47.8669,-122.145,31201-4383,31201,242,204,4,27,7,30,362,26,6,32,19,23.5,5308020,02432,"14211 Snohomish-cascade Drive",Snohomish,WA,98296,,,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,,,No,,26,6,32,1,15,446
530802003184,Elementary,"Snohomish School District","Little Cedars Elementary School","Snohomish County","(360) 563-7800","7408 144th Pl SE",Snohomish,WA,98296,"Regular school",53,KG,06,,,81,101,95,103,103,113,114,,,,,,,"Currently operational",47.8654,-122.134,31201-5100,31201,372,338,4,69,13,50,518,51,25,76,21.2,33.5,5308020,03184,"1601 Avenue D",Snohomish,WA,98290,1718,1718,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No,,,No,,51,25,76,2,54,710
530834001424,Elementary,"Stanwood-Camano School District","Stanwood Middle School","Snohomish County","(360) 629-1350","9405 271st St NW",Stanwood,WA,98292,"Regular school",53,06,08,,,,,,,,,162,158,152,,,,,"Currently operational",48.2427,-122.361,31401-2400,31401,234,238,3,9,5,55,370,95,41,136,22.1,21.4,5308340,01424,"9405 271st St NW",Stanwood,WA,98292,,,0,,53061,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,,,No,,95,41,136,0,30,472
530834001425,Elementary,"Stanwood-Camano School District","Stanwood Elementary School","Snohomish County","(360) 629-1250","10227 273rd Pl NW",Stanwood,WA,98292,"Regular school",53,PK,05,,53,58,55,64,61,56,67,,,,,,,,"Currently operational",48.2451,-122.373,31401-3125,31401,223,191,1,4,2,35,348,138,28,166,18.7,22.19,5308340,01425,"10227 273rd Pl NW",Stanwood,WA,98292,,,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,138,28,166,0,24,414
530834002367,Elementary,"Stanwood-Camano School District","Twin City Elementary","Snohomish County","(360) 629-6525","26211 72nd Ave NW",Stanwood,WA,98292,"Regular school",53,PK,05,,1,54,63,52,62,68,63,,,,,,,,"Currently operational",48.2345,-122.329,31401-4364,31401,196,167,7,9,1,63,269,118,20,138,19.8,18.3,5308340,02367,"26211 72nd Ave NW",Stanwood,WA,98292,,,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,,,No,,118,20,138,4,10,363
530834002595,Elementary,"Stanwood-Camano School District","Port Susan Middle School","Snohomish County","(360) 629-1360","7506 267th St NW",Stanwood,WA,98292,"Regular school",53,06,08,,,,,,,,,140,184,177,,,,,"Currently operational",48.2372,-122.336,31401-4512,31401,235,266,7,8,2,39,421,114,36,150,20.5,24.48,5308340,02595,"7506 267th St NW",Stanwood,WA,98292,,,0,,53061,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,No,,,No,,114,36,150,0,24,501
530834002596,Elementary,"Stanwood-Camano School District","Cedarhome Elementary School","Snohomish County","(360) 629-1280","27911 68th Ave NW",Stanwood,WA,98292,"Regular school",53,PK,05,,3,79,78,94,75,83,92,,,,,,,,"Currently operational",48.2494,-122.324,31401-4513,31401,260,244,2,7,4,41,423,88,17,105,19.8,25.5,5308340,02596,"27911 68th Ave NW",Stanwood,WA,98292,0430,0430,0,,53061,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,88,17,105,1,26,504
530834003223,Elementary,"Stanwood-Camano School District","Lincoln Academy","Snohomish County","(360) 629-1340","7600 272nd St NW",Stanwood,WA,98292,"Other/Alternative school",53,06,08,,,,,,,,,0,6,8,,,,,"Currently operational",48.2427,-122.337,31401-5108,31401,8,6,0,0,1,4,9,8,3,11,23.3,0.6,5308340,03223,"7600 272nd St NW",Stanwood,WA,98292,,,0,,53061,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,,,No,,8,3,11,0,0,14
530855000541,Elementary,"Sultan School District","Gold Bar Elementary","Snohomish County","(360) 793-9840","419 Lewis Ave","Gold Bar",WA,98251,"Regular school",53,KG,05,,,48,46,65,51,56,59,,,,,,,,"Currently operational",47.857,-121.697,31311-4399,31311,186,139,4,0,2,77,240,178,28,206,17,19.15,5308550,00541,"419 Lewis Ave","Gold Bar",WA,98251,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,178,28,206,0,2,325
530855001438,Elementary,"Sultan School District","Sultan Elementary School","Snohomish County","(360) 793-9830","501 Date St.",Sultan,WA,98294,"Regular school",53,KG,05,,,83,93,92,92,88,96,,,,,,,,"Currently operational",47.866,-121.815,31311-2229,31311,274,270,2,10,4,105,397,226,67,293,16.7,32.61,5308550,01438,"501 Date St",Sultan,WA,98294,,,0,,53061,,,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,Yes,,,No,,226,67,293,1,25,544
530855001439,Elementary,"Sultan School District","Sultan Middle School","Snohomish County","(360) 793-9850","301 High Ave.",Sultan,WA,98294,"Regular school",53,06,08,,,,,,,,,142,151,158,,,,,"Currently operational",47.8694,-121.817,31311-2105,31311,244,207,8,10,1,78,347,182,38,220,19.9,22.63,5308550,01439,"301 High Ave.",Sultan,WA,98294,,,0,,53061,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,,,No,,182,38,220,0,7,451
530855002480,Elementary,"Sultan School District","Student Services School","Snohomish County","(360) 793-9801","514 4th Street",Sultan,WA,98294,"Special education school",53,PK,PK,,20,,,,,,,,,,,,,,"Currently operational",47.8663,-121.816,31311-1670,31311,13,7,0,0,0,2,17,8,3,11,,,5308550,02480,"514 4th Street",Sultan,WA,98294,,,0,,53061,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,,,No,,8,3,11,0,1,20
530180000290,Secondary,"Coupeville School District","Coupeville High School","Island County","(360) 678-2402","501 South Main Street",Coupeville,WA,98239,"Regular school",53,09,12,,,,,,,,,,,,73,81,74,83,"Currently operational",48.2069,-122.685,15204-2625,15204,159,152,1,5,7,40,226,83,16,99,19.1,16.32,5301800,00290,"501 South Main Street",Coupeville,WA,98239,3516,3516,0,,53029,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,,,No,,83,16,99,1,31,311
530180003266,Secondary,"Coupeville School District","Island Juvenile Detention Education Program","Island County","(360) 678-2402","501 S Main St",Coupeville,WA,98239,"Regular school",53,07,12,,,,,,,,,,0,0,0,0,1,0,"Currently operational",48.2114,-122.688,15204-5059,15204,1,0,0,0,0,0,1,,,,1,1,5301800,03266,"501 S Main St",Coupeville,WA,98239,,3518,0,,53029,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,No,,,No,,,,,0,0,1
530180003350,Secondary,"Coupeville School District","Iccf Ed Program","Island County","(360) 678-4522","501 N Main St",Coupeville,WA,98239,"Regular school",53,09,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",48.2171,-122.686,15204-5234,15204,0,0,0,0,0,0,0,0,0,0,,,5301800,03350,"2 S Main St",Coupeville,WA,98239,,,0,,53029,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530180003514,Secondary,"Coupeville School District","Wolves Online","Island County","(360) 678-2402","501 South Main",Coupeville,WA,98239,"Other/Alternative school",53,09,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New school",48.2075,-122.686,15204-5412,15204,0,0,0,0,0,0,0,0,0,0,,,5301800,03514,"501 South Main",Coupeville,WA,98239,,,0,,53029,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530594000903,Secondary,"Oak Harbor School District","Oak Harbor High School","Island County","(360) 279-5400","950 NW 2nd Ave.","Oak Harbor",WA,98277,"Regular school",53,09,12,,,,,,,,,,,,392,375,398,411,"Currently operational",48.3017,-122.668,15201-2974,15201,809,767,7,190,91,202,969,426,171,597,19,82.88,5305940,00903,"950 NW 2nd Ave.","Oak Harbor",WA,98277,,,0,,53029,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,426,171,597,14,103,1576
530594003474,Secondary,"Oak Harbor School District","Igrad Academy","Island County","(360) 279-5000","#1 Wildcat Way","Oak Harbor",WA,98277,"Other/Alternative school",53,09,12,,,,,,,,,,,,0,0,2,12,"Currently operational",48.3008,-122.669,15201-5343,15201,7,7,0,0,2,1,10,8,3,11,,,5305940,03474,"#1 Wildcat Way","Oak Harbor",WA,98277,,,0,,53029,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,8,3,11,0,1,14
530819001878,Secondary,"South Whidbey School District","South Whidbey High School","Island County","(360) 221-4300","5675 Maxwelton",Langley,WA,98260,"Regular school",53,08,12,,,,,,,,,,,1,124,108,117,146,"Currently operational",48.0057,-122.41,15206-4149,15206,240,256,9,17,7,22,433,81,38,119,19.2,25.8,5308190,01878,"5675 Maxwelton",Langley,WA,98260,0390,0390,0,,53029,,,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,Yes,,,No,,81,38,119,0,8,496
530000100379,Secondary,"Enumclaw School District","Enumclaw Sr High School","King County","(360) 802-7669","226 Semanski St South",Enumclaw,WA,98022,"Regular school",53,09,12,,,,,,,,,,,0,343,355,318,380,"Currently operational",47.1904,-122.007,17216-3330,17216,726,670,22,9,9,170,1135,283,98,381,21.4,65.36,5300001,00379,"226 Semanski St South",Enumclaw,WA,98022,2099,2099,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,283,98,381,3,48,1396
530030000031,Secondary,"Auburn School District","West Auburn Senior High School","King County","(253) 931-4990","401 W Main St",Auburn,WA,98001,"Other/Alternative school",53,09,12,,,,,,,,,,,,21,35,48,138,"Currently operational",47.3081,-122.235,17408-2702,17408,111,131,5,7,17,61,105,144,15,159,14.3,16.93,5300300,00031,"401 W Main St",Auburn,WA,98001,5275,5275,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,144,15,159,14,33,242
530030000032,Secondary,"Auburn School District","Auburn Senior High School","King County","(253) 931-4880","711 E Main St",Auburn,WA,98002,"Regular school",53,09,12,,,,,,,,,,,,451,427,371,390,"Currently operational",47.3103,-122.22,17408-2795,17408,873,766,50,104,122,463,691,844,143,987,19.6,83.74,5300300,00032,"711 E Main St",Auburn,WA,98002,5601,5601,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,,,No,,844,143,987,63,146,1639
530030002445,Secondary,"Auburn School District","Auburn Riverside High School","King County","(253) 804-5161","501 Oravetz Rd SE",Auburn,WA,98092,"Regular school",53,09,12,,,,,,,,,,,,381,459,368,384,"Currently operational",47.2678,-122.222,17408-4474,17408,779,813,11,166,87,402,783,476,140,616,21.9,72.55,5300300,02445,"501 Oravetz Rd SE",Auburn,WA,98092,8621,8621,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,,,No,,476,140,616,34,109,1592
530030002978,Secondary,"Auburn School District","Auburn Mountainview High School","King County","(253) 804-4539","28900 124th Ave SE",Auburn,WA,98092,"Regular school",53,09,12,,,,,,,,,,,,374,393,374,346,"Currently operational",47.3419,-122.173,17408-5037,17408,738,749,8,140,136,239,844,500,126,626,21.4,69.41,5300300,02978,"28900 124th Ave SE",Auburn,WA,98092,,,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,500,126,626,16,104,1487
530031303265,Secondary,"Lake Washington Institute of Technology School District","Lake Washington Technical Academy","King County","(425) 739-8100","11605 132nd Ave NE",Kirkland,WA,98034,"Regular school",53,11,12,,,,,,,,,,,,,,33,267,"Currently operational",47.7034,-122.166,17937-5953,17937,191,109,2,11,9,45,213,0,0,0,,,5300313,03265,"11605 132nd Ave NE",Kirkland,WA,98034,8506,8506,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,,,No,,0,0,0,4,16,300
530031303403,Secondary,"Lake Washington Institute of Technology School District","Gateway to College at Lwit","King County","(425) 739-8274","11605 132nd Ave NE",Kirkland,WA,98034,"Other/Alternative school",53,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.7034,-122.166,17937-5306,17937,0,0,0,0,0,0,0,0,0,0,,,5300313,03403,"11605 132nd Ave NE",Kirkland,WA,98034,,,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530032003397,Secondary,"University of Washington (17904) School District","Uw Early Entrance Program","King County","(206) 543-2100","3935 15th Ave",Seattle,WA,98195,"Regular school",53,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.5684,-122.313,17904-5954,17904,0,0,0,0,0,0,0,0,0,0,,,5300320,03397,"3935 15th Ave",Seattle,WA,98195,0001,0001,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530032303388,Secondary,"Seattle Central Community College School District","Sccc High School Completion","King County","(206) 587-3893","1701 Broadway",Seattle,WA,98122,"Regular school",53,09,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Currently operational",47.6169,-122.321,17942-5145,17942,0,0,0,0,0,0,0,0,0,0,,,5300323,03388,"1701 Broadway",Seattle,WA,98122,,,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Not,,,No,,0,0,0,0,0,0
530033403510,Secondary,"Summit Public School: Sierra School District","Summit Public School: Sierra","King County","(206) 999-9196","1025 S King St",Seattle,WA,98104,"Regular school",53,09,12,,,,,,,,,,,,111,0,0,0,Closed,47.5983,-122.318,17902-5375,17902,48,63,0,23,40,13,25,39,15,54,18.5,6,5300334,03510,"210 S Hudson St",Seattle,WA,98134,,,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,Yes,,39,15,54,0,10,111
530039000060,Secondary,"Bellevue School District","Bellevue High School","King County","(425) 456-7000","10416 Wolverine Way",Bellevue,WA,98004,"Regular school",53,09,12,,,,,,,,,,,,423,369,410,430,"Currently operational",47.6047,-122.197,17405-2701,17405,903,729,1,443,46,120,851,144,60,204,20.9,78.16,5300390,00060,"10416 Wolverine Way",Bellevue,WA,98004,6600,6600,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,144,60,204,5,166,1632
530039000072,Secondary,"Bellevue School District","Interlake Senior High School","King County","(425) 456-7200","16245 NE 24th Street",Bellevue,WA,98008,"Regular school",53,09,12,,,,,,,,,,,,398,414,403,375,"Currently operational",47.6313,-122.123,17405-3588,17405,824,766,2,527,47,260,623,335,96,431,18.7,85.02,5300390,00072,"16245 NE 24th Street",Bellevue,WA,98008,2492,2492,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,,,No,,335,96,431,2,129,1590
530039000078,Secondary,"Bellevue School District","Newport Senior High School","King County","(425) 456-7400","4333 Factoria Boulevard SE",Bellevue,WA,98006,"Regular school",53,09,12,,,,,,,,,,,,406,518,410,463,"Currently operational",47.5675,-122.172,17405-3486,17405,922,875,3,815,37,97,698,161,70,231,21.4,83.83,5300390,00078,"4333 Factoria Boulevard SE",Bellevue,WA,98006,1999,1999,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,161,70,231,2,145,1797
530039000085,Secondary,"Bellevue School District","Sammamish Senior High School","King County","(425) 456-7600","100 140th Avenue SE",Bellevue,WA,98005,"Regular school",53,09,12,,,,,,,,,,,,277,210,261,253,"Currently operational",47.608,-122.152,17405-3282,17405,516,485,7,209,56,178,463,302,93,395,18.7,53.6,5300390,00085,"100 140th Avenue SE",Bellevue,WA,98005,3721,3721,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,302,93,395,2,86,1001
530039003462,Secondary,"Bellevue School District","Grad Alliance Program","King County","(425) 456-4226","12111 NE 1st Street",Bellevue,WA,98005,"Other/Alternative school",53,10,12,,,,,,,,,,,,,0,0,10,"Currently operational",47.6113,-122.181,17405-5325,17405,8,2,0,2,1,2,5,3,0,3,,,5300390,03462,"12111 NE 1st Street",Bellevue,WA,98005,,,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,No,,,No,,3,0,3,0,0,10
530282000434,Secondary,"Federal Way School District","Decatur High School","King County","(253) 945-5200","2800 SW 320th St","Federal Way",WA,98023,"Regular school",53,09,12,,,,,,,,,,,,378,311,354,364,"Currently operational",47.317,-122.368,17210-3766,17210,744,663,7,143,210,319,529,587,105,692,21.9,64.27,5302820,00434,"2800 SW 320th St","Federal Way",WA,98023,2207,2207,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,,,No,,587,105,692,63,136,1407
530282000435,Secondary,"Federal Way School District","Federal Way High School","King County","(253) 945-5400","30611 16th Av S","Federal Way",WA,98003,"Regular school",53,09,12,,,,,,,,,,,,357,407,402,446,"Currently operational",47.3272,-122.314,17210-2417,17210,839,773,14,161,255,473,405,893,153,1046,20.4,79.17,5302820,00435,"30611 16th Av S","Federal Way",WA,98003,4126,4126,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,,,No,,893,153,1046,127,177,1612
530282000451,Secondary,"Federal Way School District","Thomas Jefferson High School","King County","(253) 945-5600","4248 S 288th St",Auburn,WA,98001,"Regular school",53,09,12,,,,,,,,,,,,432,419,499,448,"Currently operational",47.3445,-122.279,17210-3584,17210,910,888,7,359,182,468,600,794,189,983,21.7,82.8,5302820,00451,"4248 S 288th St",Auburn,WA,98001,2820,2820,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,,,No,,794,189,983,34,148,1798
530282003124,Secondary,"Federal Way School District","Employment Transition Program","King County","(253) 945-4170","33250 21st Ave SW","Federal Way",WA,98023,"Special education school",53,09,12,,,,,,,,,,,,0,0,0,40,"Currently operational",47.3034,-122.359,17210-1950,17210,28,12,0,4,5,5,19,24,9,33,,,5302820,03124,"33250 21st Ave SW","Federal Way",WA,98023,,,0,,53033,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,No,,,No,,24,9,33,2,5,40
